IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv
0.901,0.021,0.023,0.574,-1.977,-0.973,11.377,2.308,0.018,0.039,-1.761,0.124,0.096,-2.409,-1.263,-0.914
4.644,0.039,0.041,4.928,-1.594,-0.894,20.751,15.652,0.024,0.048,-0.53,0.181,0.579,-1.578,0.257,-0.807
11.581,0.057,0.061,11.938,0.088,-0.071,26.354,15.84,0.076,0.067,0.042,0.229,0.976,-2.378,-0.012,0.033
4.463,0.03,0.039,2.213,-1.946,0.392,17.969,3.435,0.034,0.054,-1.495,0.192,0.462,-1.935,-1.139,-0.657
25.251,0.154,0.128,19.604,1.114,0.896,34.442,60.638,0.208,0.379,1.305,0.499,-0.727,4.445,1.382,1.288
14.375,0.085,0.073,15.947,-0.707,0.48,11.929,40.299,0.112,0.124,0.25,0.253,-0.728,0.323,0.978,0.559
10.081,0.1,0.099,12.589,-0.614,-1.538,13.483,6.007,0.127,0.107,-0.074,0.262,0.039,-1.114,-0.471,-1.128
5.534,0.05,0.052,6.266,-0.568,-0.849,19.704,6.756,0.068,0.071,-0.706,0.235,0.55,-1.819,-0.77,-0.277
11.963,0.063,0.041,6.32,-0.633,0.529,22.379,39.873,0.095,0.131,-0.191,0.111,-0.408,2.099,0.334,1.722
11.626,0.084,0.086,16.312,-0.388,-0.256,22.514,5.168,0.113,0.09,0.053,0.295,0.651,-1.379,-0.503,-1.646
19.652,0.153,0.112,33.14,-0.04,-0.419,24.569,10.422,0.172,0.216,0.906,0.336,0.302,0.849,-0.183,-0.552
5.594,0.047,0.058,3.567,-0.311,-1.086,21.554,1.343,0.049,0.069,-0.964,0.2,0.826,-1.649,-2.269,-0.866
28.619,0.187,0.162,34.653,0.722,0.244,24.689,17.837,0.211,0.269,0.47,0.426,0.234,1.104,0.016,0.234
30.826,0.204,0.161,44.874,0.639,0.355,24.843,19.768,0.298,0.237,1.073,0.416,0.268,1.015,0.009,0.451
44.786,0.288,0.237,44.084,0.999,1.289,19.967,31.257,0.374,0.309,1.164,0.388,-0.227,1.328,0.497,0.749
31.35,0.241,0.205,51.167,-0.006,0.344,19.598,6.161,0.294,0.278,1.159,0.453,-0.381,1.539,-0.782,-0.379
10.179,0.081,0.07,7.74,-0.872,-0.579,19.099,29.743,0.084,0.122,-0.595,0.251,0.455,-1.387,0.967,-1.606
49.084,0.288,0.243,50.643,1.417,1.5,12.613,35.678,0.403,0.272,0.893,0.494,-0.883,0.639,0.726,0.713
2.421,0.021,0.042,0.899,-0.72,-0.728,8.495,7.432,0.023,0.033,-1.56,0.14,-0.024,-3.894,-0.641,-0.309
35.452,0.267,0.184,50.244,0.698,0.472,12.21,29.861,0.292,0.254,0.339,0.55,-0.691,0.343,0.544,0.539
6.821,0.067,0.063,6.068,-0.481,-0.683,8.322,15.523,0.099,0.058,-0.526,0.211,-0.166,-2.369,0.042,-0.103
12.117,0.067,0.07,2.753,-0.705,0.916,20.444,21.615,0.061,0.103,-1.678,0.21,-0.245,1.466,0.086,0.527
6.782,0.04,0.037,14.141,-1.46,-0.226,26.263,7.228,0.043,0.058,0.049,0.265,0.955,-2.169,-0.318,-1.244
8.443,0.046,0.044,3.78,-0.64,-0.731,34.774,15.736,0.049,0.082,-0.848,0.195,1.406,-1.716,0.292,-1.031
31.819,0.232,0.172,20.991,0.544,0.906,27.469,24.997,0.276,0.29,0.195,0.33,-0.704,3.294,0.197,0.678
6.3,0.057,0.056,4.367,-0.242,-0.013,5.449,8.128,0.093,0.073,-1.073,0.225,-0.329,-3.618,-0.444,-0.474
11.46,0.089,0.096,19.926,-0.365,-0.271,7.776,6.954,0.124,0.091,0.409,0.279,-0.364,-1.688,-0.936,-0.103
40.029,0.292,0.205,23.818,1.085,0.551,25.099,46.182,0.412,0.328,0.401,0.33,0.152,1.461,1.492,-0.935
18.469,0.147,0.117,33.968,-0.25,-0.568,12.689,20.588,0.196,0.157,0.668,0.389,0.087,-1.663,0.528,-0.868
25.678,0.191,0.142,22.477,0.537,0.569,10.407,31.116,0.278,0.202,0.269,0.336,-0.588,-0.268,0.444,0.829
3.669,0.035,0.038,1.675,-1.317,-0.146,12.629,12.786,0.038,0.066,-1.523,0.176,-0.354,-0.115,-0.888,0.542
18.372,0.167,0.111,36.473,-0.522,0.034,15.204,4.299,0.237,0.181,0.915,0.369,-0.142,0.025,-0.967,-0.598
9.51,0.078,0.077,7.251,-0.317,-0.696,12.927,22.032,0.054,0.148,-0.462,0.227,0.253,-3.011,0.485,-0.281
7.657,0.068,0.079,2.889,-0.148,-0.507,13.52,5.264,0.128,0.057,-1.185,0.198,0.336,-4.048,-0.719,-0.695
31.782,0.238,0.165,42.73,0.44,0.849,20.794,13.91,0.304,0.307,0.949,0.421,-0.011,0.979,-1.363,0.793
47.648,0.304,0.235,18.984,1.003,0.497,20.301,47.491,0.253,0.156,0.74,0.346,-1.064,2.31,1.198,0.66
1.359,0.018,0.027,1.112,-2.298,-0.297,7.649,1.916,0.008,0.031,-1.351,0.137,-0.103,-3.732,-1.718,-0.769
32.934,0.212,0.177,35.854,1.608,-0.104,9.606,22.669,0.236,0.332,0.568,0.422,-0.721,-0.291,0.302,0.279
38.715,0.266,0.241,43.398,1.071,0.105,20.193,20.454,0.323,0.271,0.709,0.467,-0.513,1.839,-0.222,0.769
11.251,0.078,0.078,16.351,-0.124,-0.284,11.446,18.027,0.044,0.166,-0.034,0.308,-0.676,0.137,0.21,-0.116
8.559,0.055,0.075,9.476,-0.197,-0.526,13.437,14.887,0.061,0.07,-0.387,0.257,0.305,-3.375,-0.036,-0.055
3.215,0.025,0.036,0.78,-0.788,-0.002,11.474,5.081,0.023,0.03,-1.792,0.143,0.205,-3.937,-1.166,-0.265
5.94,0.031,0.029,1.574,-1.189,-1.168,32.738,14.741,0.025,0.044,-1.114,0.138,1.37,-2.527,0.154,-0.582
21.481,0.091,0.064,24.978,-0.5,0.002,46.065,43.14,0.184,0.167,0.301,0.357,0.651,3.725,0.598,1.549
14.065,0.106,0.099,13.929,-0.178,-0.117,16.613,18.269,0.179,0.117,-0.18,0.296,0.033,-0.144,0.293,-0.31
21.185,0.146,0.115,22.341,0.248,0.053,24.52,25.166,0.18,0.222,0.312,0.328,-0.262,2.272,0.496,0.141
19.714,0.124,0.119,21.382,-0.71,-0.781,28.078,40.953,0.165,0.138,0.346,0.311,1.053,-2.151,1.345,-1.21
14.523,0.105,0.11,12.85,0.469,-0.297,7.046,10.003,0.11,0.145,-0.295,0.295,-0.413,-1.843,-0.612,0.054
6.479,0.034,0.054,6.403,-0.578,-0.468,17.132,20.694,0.049,0.054,-1.153,0.264,0.222,-0.753,0.052,0.483
4.524,0.044,0.055,5.344,-0.856,-0.761,16.733,5.279,0.043,0.054,-0.615,0.207,0.443,-2.432,-0.873,-0.458
46.234,0.25,0.211,54.129,1.125,1.407,34.959,23.782,0.273,0.245,1.221,0.466,-0.077,3.73,0.515,-0.092
10.792,0.091,0.072,5.087,0.092,-0.494,16.509,18.522,0.123,0.101,-0.57,0.193,0.213,-0.905,0.017,0.309
7.032,0.092,0.073,3.622,-0.92,-0.485,9.287,7.516,0.073,0.155,-0.813,0.185,-0.619,-0.541,-0.742,-0.176
33.679,0.212,0.215,31.008,0.798,0.127,11.837,45.114,0.202,0.229,0.456,0.394,-0.187,-0.797,1.381,-0.261
23.739,0.183,0.156,43.942,0.05,-0.75,10.62,19.031,0.221,0.179,1.174,0.385,-0.692,-0.063,0.462,-0.97
5.526,0.06,0.044,2.058,-0.954,-0.918,25.555,6.68,0.066,0.094,-1.23,0.175,0.853,-1.59,-0.728,-0.342
14.604,0.114,0.088,4.808,-0.151,0.161,24.306,20.928,0.085,0.178,-0.983,0.229,0.147,1.301,0.325,0.013
20.38,0.135,0.081,15.222,-0.436,0.93,29.211,31.332,0.207,0.189,-0.315,0.326,-1.229,3.885,0.198,1.205
2.245,0.018,0.032,0.947,-2.081,-1.208,20.515,5.533,0.007,0.014,-1.27,0.108,0.663,-2.472,-1.468,-0.075
19.841,0.135,0.097,7.639,0.085,0.9,22.564,28.448,0.28,0.243,-0.07,0.124,-0.51,2.278,-0.463,1.62
30.888,0.218,0.139,16.542,0.209,0.666,40.611,36.653,0.239,0.3195,-0.036,0.311,-1.164,5.328,0.503,1.188
20.121,0.144,0.11,14.995,0.484,-0.184,8.951,41.34,0.148,0.272,0.179,0.253,-0.291,-1.472,0.996,0.618
16.81,0.141,0.097,16.611,0.095,-0.365,23.99,14.715,0.122,0.202,-0.019,0.309,0.341,0.573,-0.012,-0.124
20.82,0.091,0.078,4.012,-0.273,1.41,24.372,47.448,0.106,0.212,-0.545,0.144,-0.708,2.796,0.708,1.723
4.805,0.029,0.043,1.094,-0.618,-1.081,26.588,6.332,0.041,0.034,-1.346,0.135,1.098,-5.208,-1.594,0.057
39.267,0.265,0.226,45.681,1.378,0.18,16.627,20.165,0.323,0.285,0.72,0.482,-0.271,0.686,0.262,0.064
22.526,0.151,0.173,13.553,0.76,-0.443,24.845,3.97,0.183,0.161,-0.53,0.324,0.727,-1.017,-1.48,-0.337
13.795,0.123,0.1,23.829,-0.393,-0.822,13.676,10.868,0.17,0.144,0.565,0.299,0.053,-1.107,-0.192,-0.423
16.331,0.31,0.1105,41.171,1.489,1.72,17.114,20.817,0.372,0.299,0.632,0.46,-0.217,0.683,0.128,0.381
8.627,0.065,0.079,8.935,-0.039,-0.514,15.055,3.602,0.077,0.081,-0.603,0.271,0.341,-2.42,-1.431,-0.424
10.445,0.082,0.096,14.629,-0.322,-2.095,18.485,5.85,0.085,0.102,-0.205,0.308,0.473,-1.784,-0.527,-0.963
6.692,0.052,0.042,4.493,-0.319,-0.243,24.099,5.436,0.056,0.129,-0.655,0.19,0.348,0.572,-1.233,-0.171
27.517,0.174,0.16,28.982,0.47,0.6,7.648,38.921,0.182,0.191,0.588,0.353,-0.337,-1.851,1.177,-0.269
3.498,0.037,0.037,1.555,-0.874,-1.133,19.109,9.85,0.05,0.054,-1.195,0.15,0.627,-3.123,-0.996,0.292
18.064,0.145,0.108,15.429,-0.136,-0.034,16.405,33.091,0.197,0.15,-0.124,0.308,-0.539,1.102,0.816,0.239
48.119,0.0995,0.22,7.826,0.925,0.915,45.694,53.002,0.172,0.187,-0.448,0.236,-1.672,4.036,0.824,1.965
14.745,0.082,0.069,11.002,-0.77,-0.555,37.104,33.552,0.089,0.101,0.01,0.218,1.557,-1.851,1.093,-1.204
4.249,0.042,0.035,7.072,-1.33,-0.855,23.717,1.356,0.039,0.119,-0.217,0.174,0.815,-2.141,-1.327,-1.378
5.854,0.039,0.036,4.146,-1.714,-0.463,22.468,23.577,0.021,0.083,-0.683,0.184,0.349,0.171,-0.42,1.187
15.68,0.116,0.106,25.906,0.048,0.008,7.301,9.373,0.122,0.176,0.524,0.331,-0.171,-3.186,-0.579,-0.059
17.717,0.132,0.098,10.949,0.531,0.153,18.85,19.697,0.149,0.185,0.001,0.219,-0.216,1.059,-0.009,0.464
37.477,0.228,0.18,48.882,1.314,-0.385,25.174,38.512,0.297,0.252,1.38,0.386,-0.221,2.321,0.718,0.964
7.369,0.047,0.035,4.262,-1.471,-1.407,35.974,14.544,0.1,0.042,-0.573,0.166,1.409,-1.256,0.01,-0.193
48.396,0.281,0.244,42.924,1.984,1.056,5.919,38.531,0.387,0.246,0.982,0.417,-1.331,-0.867,0.916,0.536
12.502,0.056,0.03,2.243,-1.4,0.259,29.949,51.499,0.097,0.117,-0.769,0.079,0.295,1.975,0.964,1.52
6.427,0.052,0.062,15.355,-0.831,-0.924,14.342,7.493,0.106,0.037,0.2,0.255,0.274,-2.212,-0.982,0.0
24.897,0.157,0.127,17.174,0.239,0.327,30.038,39.069,0.181,0.21,-0.194,0.336,0.088,2.56,1.019,0.338
1.176,0.034,0.034,1.089,-1.49,-1.491,7.878,4.337,0.042,0.045,-1.319,0.132,-0.12,-3.173,-0.869,-0.71
22.6685,0.308,0.133,27.977,1.217,0.931,16.354,37.385,0.392,0.313,1.718,0.507,-0.604,1.181,1.145,-0.39
34.845,0.215,0.233,45.2,0.765,0.605,16.566,11.086,0.259,0.204,0.744,0.476,0.408,-2.165,-0.743,0.288
10.872,0.109,0.072,14.298,-0.873,-0.335,24.299,2.137,0.196,0.063,-0.016,0.278,0.397,0.433,-0.98,-2.127
10.487,0.078,0.04,4.938,-0.928,-0.035,28.118,29.555,0.134,0.086,-0.767,0.215,1.168,-3.852,0.943,-1.192
7.687,0.027,0.035,2.39,-2.186,-0.69,39.357,14.854,0.021,0.052,-1.082,0.175,1.757,-2.933,0.247,-1.09
9.459,0.071,0.052,20.605,-0.999,-0.639,20.169,19.722,0.14,0.061,0.59,0.245,0.238,0.039,0.069,0.361
7.072,0.067,0.063,10.324,-0.723,-0.728,14.974,10.822,0.068,0.097,-0.369,0.268,0.03,-0.589,-0.041,-0.998
3.117,0.039,0.034,7.591,-1.839,-0.784,15.842,5.141,0.047,0.049,-0.678,0.256,0.311,-1.75,-0.685,-0.814
3.828,0.032,0.053,3.347,-1.155,-0.601,18.556,4.47,0.022,0.043,-1.524,0.22,0.267,-0.539,-1.227,-0.349
22.171,0.199,0.132,29.888,-0.143,0.213,16.952,13.768,0.274,0.161,0.521,0.373,-0.263,0.741,-0.23,0.105
16.318,0.102,0.09,15.924,0.082,-0.364,26.374,25.216,0.137,0.149,0.089,0.285,0.676,-0.276,0.685,-0.491
10.184,0.078,0.062,7.34,0.221,-0.874,7.209,27.77,0.098,0.19,-0.287,0.2,-0.406,-1.798,0.735,-0.208
20.362,0.153,0.135,21.696,0.688,-0.295,18.579,2.123,0.192,0.138,0.141,0.345,0.409,-1.287,-1.668,-0.719
16.539,0.12,0.107,14.642,-0.534,0.297,22.011,22.646,0.149,0.133,-0.159,0.303,-0.038,1.316,0.325,0.225
41.286,0.252,0.181,46.113,0.791,0.671,28.831,56.315,0.32,0.289,0.818,0.472,-0.582,3.417,1.4,0.891
23.5725,0.1435,0.123,42.158,1.402,1.899,18.355,27.556,0.383,0.345,0.155,0.517,-0.905,1.863,1.929,0.438
20.155,0.147,0.151,9.844,0.793,-0.997,15.327,18.573,0.109,0.216,-0.166,0.231,-0.239,0.306,0.451,-1.105
7.952,0.062,0.044,12.253,-0.689,-0.184,25.131,5.896,0.094,0.078,-0.041,0.251,0.908,-2.302,-0.568,-0.827
15.038,0.096,0.111,24.59,0.011,-0.593,12.799,16.555,0.102,0.11,0.277,0.357,-0.305,-0.184,0.231,-0.441
10.563,0.07,0.069,8.996,-0.414,0.3,18.938,15.751,0.082,0.105,-0.908,0.29,-0.394,1.423,-0.194,0.286
16.73,0.125,0.092,11.562,-0.282,0.452,23.173,23.971,0.139,0.225,-0.213,0.267,-0.329,2.124,0.307,0.406
11.439,0.071,0.069,19.826,-1.195,-0.383,27.66,16.366,0.08,0.08,-0.082,0.353,0.859,-0.862,0.237,-0.508
34.1,0.253,0.177,34.352,0.717,1.045,4.452,29.974,0.386,0.244,0.839,0.363,-0.819,-1.97,0.808,-0.141
14.348,0.0945,0.087,54.007,1.654,0.728,37.079,22.727,0.406,0.153,0.94,0.511,-0.241,4.328,-1.316,1.497
3.746,0.033,0.034,0.323,-1.039,-0.583,20.592,10.5,0.034,0.054,-1.697,0.088,0.622,-1.995,-0.765,0.236
20.315,0.119,0.117,16.472,0.361,-0.212,34.789,14.153,0.156,0.114,-0.51,0.354,0.697,1.588,-0.246,0.169
16.159,0.113,0.113,11.1,0.008,0.428,4.582,24.173,0.114,0.149,-0.446,0.287,-0.703,-2.175,0.073,0.778
17.281,0.101,0.119,31.228,-0.306,-0.402,18.194,22.258,0.116,0.102,0.462,0.396,0.521,-2.341,0.33,0.167
5.767,0.047,0.049,2.39,-1.691,0.02,25.43,2.704,0.042,0.07,-0.82,0.126,0.987,-3.424,-1.733,-0.539
5.849,0.023,0.019,0.61,-1.779,-0.036,21.047,29.12,0.019,0.057,-1.297,0.05,0.065,0.841,0.339,0.829
13.119,0.076,0.068,4.006,-0.339,0.048,26.673,35.943,0.087,0.078,-0.78,0.193,0.932,-1.752,1.159,-0.921
18.216,0.146,0.101,31.976,-0.038,0.146,19.932,3.512,0.174,0.226,0.546,0.389,-0.759,2.045,-0.903,-0.958
15.34,0.13,0.11,23.317,-0.414,-0.206,3.877,18.278,0.244,0.113,0.296,0.34,-0.545,-3.585,0.031,0.261
13.926,0.101,0.096,20.204,-0.211,-0.051,17.109,11.03,0.111,0.119,0.265,0.31,0.279,-1.06,-0.403,-0.029
18.771,0.129,0.117,28.785,0.122,-0.666,18.749,21.172,0.162,0.156,0.713,0.328,0.52,-2.031,0.615,-2.06
39.989,0.236,0.202,35.42,0.836,1.28,25.162,38.725,0.232,0.313,0.317,0.453,0.035,1.774,0.926,0.526
12.701,0.112,0.088,31.347,-0.593,-0.449,10.883,2.018,0.116,0.136,0.933,0.309,-0.113,-1.42,-1.806,-0.706
8.342,0.055,0.089,5.376,0.095,-0.358,7.462,4.364,0.056,0.077,-0.786,0.225,-0.121,-3.715,-1.459,-0.266
3.327,0.05,0.041,6.882,-1.07,-0.957,12.955,2.047,0.04,0.096,-0.252,0.178,0.163,-2.037,-1.423,-0.87
12.833,0.059,0.055,37.038,-0.523,-1.446,34.356,5.406,0.101,0.106,0.876,0.382,1.234,-0.791,-0.479,-1.573
37.22,0.277,0.17,51.371,0.749,0.323,18.696,40.86,0.422,0.241,1.201,0.447,-0.401,1.382,0.629,1.312
26.66,0.215,0.14,19.36,0.017,0.66,29.474,23.402,0.293,0.303,0.209,0.309,-1.375,3.962,-0.161,0.958
12.558,0.088,0.072,6.825,-0.151,-0.114,24.624,23.13,0.065,0.154,-0.453,0.217,0.933,-3.109,0.677,-1.171
9.3,0.071,0.072,10.504,-0.179,-1.427,16.166,18.145,0.076,0.104,0.039,0.198,0.474,-3.511,0.333,-0.49
29.382,0.189,0.165,21.541,1.184,0.223,17.262,30.706,0.155,0.31,0.106,0.348,0.0,0.135,0.835,-0.136
28.193,0.168,0.1,7.639,0.429,1.557,31.513,35.481,0.286,0.319,-0.489,0.237,-0.444,3.736,0.052,1.734
8.051,0.066,0.061,11.66,-0.229,0.129,9.186,3.458,0.112,0.069,-0.273,0.276,-0.076,-2.474,-1.176,-0.616
6.749,0.068,0.06,11.946,-0.81,-0.787,10.511,12.386,0.099,0.104,-0.308,0.284,-0.033,-2.01,-0.271,-0.019
9.082,0.07,0.095,8.0,-0.312,-0.54,12.975,7.039,0.06,0.097,-0.567,0.252,0.325,-5.488,-0.805,-0.193
2.201,0.014,0.021,0.95,-1.01,-0.12,15.238,2.354,0.023,0.01,-1.838,0.154,0.393,-2.973,-1.369,-0.8
27.695,0.171,0.113,28.919,0.138,0.594,37.527,33.531,0.19,0.31,-0.121,0.442,-0.379,4.565,0.76,0.438
24.187,0.156,0.165,34.463,0.723,-0.172,13.67,9.002,0.201,0.177,0.724,0.385,-0.091,-0.56,-0.309,-0.57
7.984,0.071,0.06,17.315,-0.631,-1.406,17.325,9.949,0.077,0.119,0.051,0.308,0.51,-2.864,-0.037,-1.966
6.052,0.048,0.03,0.63,-1.41,-0.246,18.471,29.577,0.065,0.096,-1.546,0.113,-0.066,0.61,0.473,0.642
16.618,0.091,0.09,17.654,-0.531,0.705,26.025,20.408,0.181,0.086,-0.265,0.347,-0.147,2.334,-0.204,0.747
24.792,0.167,0.128,31.819,0.263,0.6,9.792,34.938,0.279,0.172,0.483,0.398,-1.592,0.284,0.824,0.418
4.16,0.048,0.05,5.366,-0.397,-1.113,9.225,5.549,0.054,0.063,-1.008,0.24,-0.253,-1.507,-0.716,-0.62
15.189,0.139,0.117,16.066,-0.411,-0.004,10.393,12.815,0.236,0.129,0.174,0.272,-0.552,-0.33,-0.29,0.06
24.674,0.211,0.135,35.856,0.411,-0.21,19.792,12.376,0.258,0.253,0.925,0.36,0.112,0.408,0.066,-0.919
35.652,0.24,0.216,38.725,1.061,0.334,17.741,22.968,0.319,0.233,0.797,0.413,0.224,-0.577,0.591,-0.544
26.918,0.2,0.188,39.105,0.737,-0.217,8.008,2.237,0.223,0.271,0.629,0.443,-0.346,-1.653,-1.232,-0.982
25.469,0.185,0.143,40.229,0.328,0.547,17.189,8.216,0.26,0.222,0.965,0.396,0.113,-0.263,-0.544,-0.288
21.042,0.155,0.1355,50.673,1.676,1.224,5.406,23.238,0.198,0.239,1.028,0.474,-1.296,-1.057,0.533,-0.235
12.858,0.149,0.081,3.733,-0.824,0.059,22.452,13.107,0.19,0.212,-0.894,0.198,-0.616,2.376,-0.523,0.343
47.106,0.328,0.217,22.339,0.933,1.312,32.68,49.565,0.181,0.257,0.617,0.267,-1.232,4.417,0.424,1.6475
25.05,0.128,0.106,16.03,0.707,0.616,5.706,60.745,0.193,0.147,0.426,0.206,-0.883,-1.326,1.634,0.634
12.08,0.099,0.065,20.786,-0.445,-0.464,27.429,3.388,0.17,0.124,0.18,0.33,0.954,-1.602,-0.993,-0.848
33.056,0.189,0.192,27.144,0.454,0.49,6.837,8.981,0.208,0.177,1.803,0.497,-1.095,-0.72,-0.53,-0.173
25.561,0.144,0.154,7.356,1.423,0.212,6.344,32.574,0.191,0.169,-0.963,0.27,-0.743,-1.306,0.794,0.236
28.041,0.173,0.118,17.932,-0.271,1.077,35.622,41.459,0.238,0.28,0.038,0.317,-1.172,4.797,0.794,1.057
9.614,0.051,0.035,10.419,-0.835,-1.976,31.454,32.135,0.042,0.076,-0.582,0.289,1.354,-3.59,1.036,-1.114
31.602,0.224,0.15,42.596,-0.217,0.506,40.878,17.027,0.297,0.233,1.233,0.358,0.588,3.026,0.227,-0.335
32.117,0.244,0.162,49.964,0.17,0.098,25.633,28.655,0.263,0.328,0.728,0.511,-1.044,3.197,0.445,0.61
21.617,0.124,0.124,27.207,0.172,0.947,8.531,19.991,0.141,0.177,0.042,0.411,-0.524,-0.954,-0.223,0.731
26.446,0.15,0.186,8.403,0.806,0.337,6.318,44.367,0.117,0.161,-0.683,0.269,-0.503,-1.882,1.358,-0.271
10.737,0.075,0.069,14.637,-0.558,-0.342,29.083,3.637,0.113,0.079,-0.196,0.307,0.971,-1.099,-1.215,-0.54
13.02,0.106,0.086,22.105,-0.24,-0.111,12.481,9.825,0.119,0.166,0.453,0.299,-0.212,-0.531,-0.226,-0.58
7.351,0.075,0.063,16.273,-0.947,-0.927,16.407,3.91,0.099,0.121,-0.033,0.307,0.007,-0.113,-0.84,-0.925
20.219,0.143,0.104,28.732,0.407,-0.612,30.398,6.626,0.211,0.19,0.598,0.348,0.264,2.134,-0.789,-0.281
12.6,0.094,0.077,14.629,-0.421,-0.32,21.866,21.235,0.133,0.107,0.45,0.14,0.081,0.968,-0.112,0.73
19.429,0.148,0.108,25.901,0.249,0.072,21.142,11.663,0.172,0.304,0.464,0.341,0.079,0.826,-0.601,0.245
13.716,0.098,0.085,11.057,-1.028,-0.807,33.435,21.523,0.117,0.1,0.156,0.172,1.396,-2.29,0.61,-1.281
14.088,0.102,0.102,15.353,0.387,-0.065,7.83,6.328,0.134,0.1,-0.021,0.293,-0.098,-3.538,-1.242,-0.033
3.825,0.02,0.036,2.837,-1.715,-1.453,27.836,4.649,0.026,0.036,-1.17,0.195,1.112,-3.087,-0.788,-0.757
35.361,0.19,0.191,23.096,1.544,0.254,31.803,26.956,0.214,0.262,0.327,0.334,0.78,0.623,0.64,-0.013
6.303,0.04,0.046,2.293,-0.784,-0.654,27.17,14.289,0.031,0.056,-0.885,0.139,0.779,-0.575,0.17,-0.795
37.707,0.224,0.149,55.348,0.832,0.704,43.624,9.205,0.355,0.187,1.397,0.441,1.014,2.16,-1.088,0.26
15.847,0.106,0.09,28.599,-0.36,-0.279,24.377,15.154,0.167,0.109,0.319,0.391,0.54,-0.165,0.209,-0.716
31.183,0.19,0.159,54.512,0.212,0.958,16.308,21.91,0.281,0.18,1.371,0.439,-0.41,0.883,0.432,-0.132
22.996,0.101,0.094,13.217,0.157,-0.915,21.641,38.169,0.083,0.127,-0.144,0.282,0.589,-2.637,1.207,-0.648
13.378,0.04,0.021,0.959,-1.963,0.006,29.601,53.7835,0.026,0.19,-1.125,0.049,-1.179,3.935,1.293,1.908
14.481,0.121,0.103,23.78,-0.798,-0.353,22.393,5.862,0.163,0.141,0.604,0.29,0.7,-1.788,-1.495,-0.022
30.696,0.165,0.114,21.625,0.577,1.179,35.988,37.372,0.254,0.163,0.249,0.329,0.243,3.155,0.974,0.273
11.778,0.099,0.078,8.245,-1.148,0.412,21.101,13.876,0.131,0.12,-0.48,0.247,-0.601,2.102,-0.668,0.521
9.014,0.08,0.061,14.737,-0.596,0.21,1.77,10.498,0.122,0.087,-0.127,0.3,-1.325,-2.866,-0.271,-0.328
8.478,0.076,0.063,12.099,-0.035,-1.156,15.323,7.114,0.114,0.067,0.015,0.237,0.092,-0.727,-0.699,-0.295
26.066,0.142,0.139,41.717,0.067,0.664,13.329,37.448,0.177,0.176,0.79,0.44,-0.185,-0.355,0.795,0.717
9.953,0.067,0.047,2.429,-0.78,0.493,17.445,32.569,0.092,0.192,-0.744,0.09,-1.097,1.79,0.023,1.512
9.453,0.061,0.068,23.781,-0.647,-0.292,11.55,12.778,0.058,0.078,0.101,0.372,0.09,-2.248,-0.211,-0.055
40.186,0.275,0.181,40.967,1.191,0.853,11.198,47.334,0.2115,0.327,1.137,0.364,-0.986,0.386,1.225,0.577
38.117,0.257,0.228,43.689,1.501,-0.322,18.518,13.828,0.246,0.382,0.943,0.431,-0.219,0.993,-0.039,-0.215
25.251,0.314,0.128,32.694,1.315,1.267,41.99,35.9185,0.209,0.383,0.49,0.405,-0.515,5.214,1.87,1.421
17.299,0.089,0.087,9.842,0.379,1.005,9.185,26.302,0.093,0.138,-0.58,0.282,-0.324,-1.269,0.186,0.81
23.601,0.169,0.118,36.236,0.012,0.743,11.871,23.902,0.275,0.192,0.653,0.413,-0.67,0.237,0.379,0.253
14.438,0.1,0.053,16.312,-0.184,-0.002,19.227,39.489,0.206,0.194,0.427,0.212,-0.801,1.95,0.781,0.921
10.1,0.078,0.075,6.716,-0.304,-0.315,9.869,26.771,0.118,0.082,-0.37,0.201,-0.698,-0.251,0.71,-0.282
14.157,0.063,0.07,40.76,-0.531,-0.96,32.279,4.938,0.107,0.067,1.232,0.338,1.117,-0.886,-0.719,-0.805
14.512,0.099,0.107,9.615,1.926,1.14,13.14,29.037,0.122,0.382,1.198,0.505,-1.149,0.925,0.752,-0.068
25.672,0.161,0.137,20.1,1.909,1.115,11.814,54.13,0.419,0.2415,1.107,0.508,-1.353,0.709,1.179,1.262
14.272,0.095,0.074,9.032,-0.602,1.022,11.713,24.547,0.146,0.136,-0.281,0.235,-0.772,0.316,0.458,0.156
4.194,0.018,0.035,5.997,-1.437,-0.317,21.091,8.215,0.029,0.015,-0.364,0.177,0.783,-4.473,-1.002,0.105
3.275,0.035,0.045,3.287,-1.032,-0.481,12.615,6.778,0.035,0.048,-1.303,0.213,-0.103,-0.843,-1.068,-0.047
20.24,0.173,0.139,9.751,0.694,0.007,0.939,15.647,0.207,0.151,-0.072,0.211,-1.569,-3.515,0.261,-0.833
33.7,0.25,0.178,35.917,0.308,0.855,30.205,16.632,0.345,0.287,0.436,0.441,-0.475,3.533,-0.235,0.431
23.299,0.15,0.144,34.339,0.056,0.126,28.91,8.21,0.203,0.171,0.944,0.34,0.415,1.387,-1.499,0.266
23.244,0.14,0.124,19.29,0.479,-0.243,8.496,55.245,0.189,0.202,0.496,0.248,-1.502,-0.071,1.522,0.446
